행정구역,조회기준,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
경기도 고양시 일산서구 일산1동(4128751000),2019년08월,"28,565","10,564",2.7,"13,901","14,664",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년09월,"28,447","10,544",2.7,"13,841","14,606",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년10월,"28,336","10,519",2.69,"13,797","14,539",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년11월,"28,344","10,545",2.69,"13,810","14,534",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년12월,"28,288","10,521",2.69,"13,779","14,509",0.95
경기도 고양시 일산서구 일산2동(4128752000),2017년01월,"21,008","8,306",2.53,"10,353","10,655",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년02월,"20,952","8,297",2.53,"10,323","10,629",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년03월,"20,917","8,312",2.52,"10,300","10,617",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년04월,"20,895","8,294",2.52,"10,284","10,611",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년05월,"20,832","8,293",2.51,"10,266","10,566",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년06월,"20,792","8,297",2.51,"10,244","10,548",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년07월,"20,744","8,293",2.5,"10,221","10,523",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년08월,"20,714","8,278",2.5,"10,199","10,515",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년09월,"20,706","8,282",2.5,"10,190","10,516",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년10월,"20,706","8,295",2.5,"10,175","10,531",0.97
경기도 고양시 일산서구 일산2동(4128752000),2017년11월,"20,674","8,287",2.49,"10,150","10,524",0.96
경기도 고양시 일산서구 일산2동(4128752000),2017년12월,"20,625","8,282",2.49,"10,138","10,487",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년01월,"20,567","8,275",2.49,"10,121","10,446",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년02월,"20,515","8,263",2.48,"10,107","10,408",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년03월,"20,509","8,269",2.48,"10,094","10,415",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년04월,"20,473","8,275",2.47,"10,081","10,392",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년05월,"20,411","8,263",2.47,"10,056","10,355",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년06월,"20,360","8,263",2.46,"10,031","10,329",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년07월,"20,259","8,243",2.46,"9,987","10,272",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년08월,"20,157","8,223",2.45,"9,945","10,212",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년09월,"20,132","8,219",2.45,"9,919","10,213",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년10월,"20,054","8,218",2.44,"9,880","10,174",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년11월,"19,978","8,205",2.43,"9,838","10,140",0.97
경기도 고양시 일산서구 일산2동(4128752000),2018년12월,"19,934","8,192",2.43,"9,827","10,107",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년01월,"19,907","8,187",2.43,"9,820","10,087",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년02월,"19,815","8,175",2.42,"9,781","10,034",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년03월,"19,741","8,147",2.42,"9,748","9,993",0.98
경기도 고양시 일산서구 일산2동(4128752000),2019년04월,"19,688","8,119",2.42,"9,703","9,985",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년05월,"19,641","8,126",2.42,"9,688","9,953",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년06월,"19,605","8,112",2.42,"9,672","9,933",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년07월,"19,584","8,112",2.41,"9,658","9,926",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년08월,"19,484","8,087",2.41,"9,613","9,871",0.97
경기도 고양시 일산서구 일산2동(4128752000),2019년09월,"19,394","8,064",2.41,"9,576","9,818",0.98
경기도 고양시 일산서구 일산2동(4128752000),2019년10월,"19,335","8,053",2.4,"9,548","9,787",0.98
경기도 고양시 일산서구 일산2동(4128752000),2019년11월,"19,301","8,048",2.4,"9,530","9,771",0.98
경기도 고양시 일산서구 일산2동(4128752000),2019년12월,"19,218","8,042",2.39,"9,519","9,699",0.98
경기도 고양시 일산서구 일산3동(4128753000),2017년01월,"38,618","12,248",3.15,"18,718","19,900",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년02월,"38,544","12,237",3.15,"18,695","19,849",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년03월,"38,411","12,209",3.15,"18,606","19,805",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년04월,"38,386","12,219",3.14,"18,594","19,792",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년05월,"38,340","12,204",3.14,"18,572","19,768",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년06월,"38,315","12,221",3.14,"18,572","19,743",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년07월,"38,230","12,206",3.13,"18,547","19,683",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년08월,"38,212","12,209",3.13,"18,563","19,649",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년09월,"38,160","12,216",3.12,"18,537","19,623",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년10월,"38,168","12,231",3.12,"18,545","19,623",0.95
경기도 고양시 일산서구 일산3동(4128753000),2017년11월,"38,186","12,256",3.12,"18,552","19,634",0.94
경기도 고양시 일산서구 일산3동(4128753000),2017년12월,"38,176","12,255",3.12,"18,547","19,629",0.94
경기도 고양시 일산서구 일산3동(4128753000),2018년01월,"38,133","12,262",3.11,"18,532","19,601",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년02월,"38,184","12,284",3.11,"18,571","19,613",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년03월,"38,009","12,256",3.1,"18,488","19,521",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년04월,"37,964","12,259",3.1,"18,468","19,496",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년05월,"37,911","12,255",3.09,"18,425","19,486",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년06월,"37,769","12,235",3.09,"18,356","19,413",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년07월,"37,694","12,216",3.09,"18,331","19,363",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년08월,"37,538","12,213",3.07,"18,254","19,284",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년09월,"37,565","12,237",3.07,"18,261","19,304",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년10월,"37,599","12,279",3.06,"18,287","19,312",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년11월,"37,490","12,261",3.06,"18,230","19,260",0.95
경기도 고양시 일산서구 일산3동(4128753000),2018년12월,"37,480","12,262",3.06,"18,211","19,269",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년01월,"37,461","12,281",3.05,"18,205","19,256",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년02월,"37,380","12,290",3.04,"18,167","19,213",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년03월,"37,211","12,267",3.03,"18,103","19,108",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년04월,"37,033","12,242",3.03,"17,997","19,036",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년05월,"36,952","12,229",3.02,"17,949","19,003",0.94
경기도 고양시 일산서구 일산3동(4128753000),2019년06월,"36,956","12,257",3.02,"17,956","19,000",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년07월,"36,887","12,261",3.01,"17,912","18,975",0.94
경기도 고양시 일산서구 일산3동(4128753000),2019년08월,"36,848","12,288",3.0,"17,900","18,948",0.94
경기도 고양시 일산서구 일산3동(4128753000),2019년09월,"36,710","12,261",2.99,"17,823","18,887",0.94
경기도 고양시 일산서구 일산3동(4128753000),2019년10월,"36,701","12,266",2.99,"17,825","18,876",0.94
경기도 고양시 일산서구 일산3동(4128753000),2019년11월,"36,658","12,253",2.99,"17,822","18,836",0.95
경기도 고양시 일산서구 일산3동(4128753000),2019년12월,"36,649","12,262",2.99,"17,790","18,859",0.94
경기도 고양시 일산서구 탄현동(4128754000),2017년01월,"50,173","17,963",2.79,"24,653","25,520",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년02월,"50,209","18,004",2.79,"24,660","25,549",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년03월,"50,167","17,998",2.79,"24,650","25,517",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년04월,"50,180","18,024",2.78,"24,662","25,518",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년05월,"50,190","18,058",2.78,"24,680","25,510",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년06월,"50,144","18,069",2.78,"24,668","25,476",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년07월,"50,122","18,097",2.77,"24,637","25,485",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년08월,"50,149","18,145",2.76,"24,651","25,498",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년09월,"50,031","18,128",2.76,"24,580","25,451",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년10월,"49,993","18,147",2.75,"24,562","25,431",0.97
경기도 고양시 일산서구 탄현동(4128754000),2017년11월,"49,867","18,120",2.75,"24,485","25,382",0.96
경기도 고양시 일산서구 탄현동(4128754000),2017년12월,"49,800","18,128",2.75,"24,434","25,366",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년01월,"49,648","18,126",2.74,"24,349","25,299",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년02월,"49,537","18,138",2.73,"24,310","25,227",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년03월,"49,547","18,169",2.73,"24,307","25,240",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년04월,"49,507","18,171",2.72,"24,278","25,229",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년05월,"49,354","18,131",2.72,"24,201","25,153",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년06월,"49,298","18,137",2.72,"24,166","25,132",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년07월,"49,240","18,120",2.72,"24,125","25,115",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년08월,"49,035","18,100",2.71,"23,987","25,048",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년09월,"48,879","18,109",2.7,"23,907","24,972",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년10월,"49,419","18,387",2.69,"24,171","25,248",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년11월,"51,156","19,102",2.68,"25,053","26,103",0.96
경기도 고양시 일산서구 탄현동(4128754000),2018년12월,"52,225","19,516",2.68,"25,579","26,646",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년01월,"52,755","19,736",2.67,"25,816","26,939",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년02월,"53,088","19,895",2.67,"25,994","27,094",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년03월,"53,189","19,953",2.67,"26,061","27,128",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년04월,"53,154","19,980",2.66,"26,009","27,145",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년05월,"53,070","19,995",2.65,"25,968","27,102",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년06월,"53,071","20,015",2.65,"25,976","27,095",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년07월,"53,067","20,050",2.65,"25,993","27,074",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년08월,"53,052","20,080",2.64,"25,985","27,067",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년09월,"53,041","20,118",2.64,"25,970","27,071",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년10월,"52,929","20,094",2.63,"25,922","27,007",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년11월,"52,934","20,124",2.63,"25,917","27,017",0.96
경기도 고양시 일산서구 탄현동(4128754000),2019년12월,"52,932","20,122",2.63,"25,913","27,019",0.96
경기도 고양시 일산서구 주엽1동(4128755000),2017년01월,"30,206","10,790",2.8,"14,371","15,835",0.91
경기도 고양시 일산서구 주엽1동(4128755000),2017년02월,"30,107","10,755",2.8,"14,319","15,788",0.91
경기도 고양시 일산서구 주엽1동(4128755000),2017년03월,"30,067","10,738",2.8,"14,298","15,769",0.91
경기도 고양시 일산서구 주엽1동(4128755000),2017년04월,"30,054","10,753",2.79,"14,272","15,782",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년05월,"30,041","10,744",2.8,"14,264","15,777",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년06월,"30,030","10,740",2.8,"14,252","15,778",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년07월,"29,939","10,736",2.79,"14,203","15,736",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년08월,"29,924","10,722",2.79,"14,189","15,735",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년09월,"29,847","10,706",2.79,"14,154","15,693",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년10월,"29,842","10,705",2.79,"14,149","15,693",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년11월,"29,806","10,712",2.78,"14,143","15,663",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2017년12월,"29,783","10,697",2.78,"14,145","15,638",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년01월,"29,709","10,686",2.78,"14,102","15,607",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년02월,"29,654","10,670",2.78,"14,077","15,577",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년03월,"29,625","10,688",2.77,"14,048","15,577",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년04월,"29,555","10,680",2.77,"14,004","15,551",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년05월,"29,547","10,671",2.77,"13,995","15,552",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년06월,"29,468","10,658",2.76,"13,946","15,522",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년07월,"29,393","10,640",2.76,"13,907","15,486",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년08월,"29,292","10,631",2.76,"13,867","15,425",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년09월,"29,300","10,643",2.75,"13,859","15,441",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년10월,"29,292","10,651",2.75,"13,847","15,445",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년11월,"29,267","10,656",2.75,"13,840","15,427",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2018년12월,"29,188","10,637",2.74,"13,801","15,387",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2019년01월,"29,175","10,634",2.74,"13,791","15,384",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2019년02월,"29,052","10,614",2.74,"13,726","15,326",0.9
경기도 고양시 일산서구 주엽1동(4128755000),2019년03월,"28,890","10,588",2.73,"13,634","15,256",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년04월,"28,779","10,569",2.72,"13,572","15,207",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년05월,"28,709","10,565",2.72,"13,543","15,166",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년06월,"28,688","10,563",2.72,"13,531","15,157",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년07월,"28,643","10,547",2.72,"13,523","15,120",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년08월,"28,618","10,551",2.71,"13,516","15,102",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년09월,"28,535","10,558",2.7,"13,468","15,067",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년10월,"28,441","10,526",2.7,"13,425","15,016",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년11월,"28,398","10,534",2.7,"13,388","15,010",0.89
경기도 고양시 일산서구 주엽1동(4128755000),2019년12월,"28,389","10,545",2.69,"13,383","15,006",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년01월,"31,553","11,938",2.64,"14,877","16,676",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년02월,"31,512","11,951",2.64,"14,853","16,659",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년03월,"31,452","11,937",2.63,"14,839","16,613",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년04월,"31,431","11,955",2.63,"14,845","16,586",0.9
경기도 고양시 일산서구 주엽2동(4128756000),2017년05월,"31,436","11,974",2.63,"14,834","16,602",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년06월,"31,362","11,975",2.62,"14,792","16,570",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년07월,"31,336","11,974",2.62,"14,765","16,571",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년08월,"31,294","11,987",2.61,"14,737","16,557",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년09월,"31,295","12,012",2.61,"14,722","16,573",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년10월,"31,265","11,991",2.61,"14,693","16,572",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년11월,"31,184","11,981",2.6,"14,662","16,522",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2017년12월,"31,203","12,006",2.6,"14,665","16,538",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년01월,"31,221","12,027",2.6,"14,683","16,538",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년02월,"31,146","12,025",2.59,"14,631","16,515",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년03월,"31,056","12,004",2.59,"14,577","16,479",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2018년04월,"31,050","12,029",2.58,"14,580","16,470",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년05월,"31,053","12,050",2.58,"14,590","16,463",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년06월,"31,050","12,058",2.58,"14,599","16,451",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년07월,"31,037","12,063",2.57,"14,599","16,438",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년08월,"30,971","12,063",2.57,"14,559","16,412",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년09월,"30,921","12,060",2.56,"14,534","16,387",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년10월,"30,884","12,059",2.56,"14,532","16,352",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년11월,"30,764","12,038",2.56,"14,477","16,287",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2018년12월,"30,674","12,024",2.55,"14,419","16,255",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2019년01월,"30,563","12,007",2.55,"14,373","16,190",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2019년02월,"30,572","12,016",2.54,"14,379","16,193",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2019년03월,"30,406","11,984",2.54,"14,291","16,115",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2019년04월,"30,293","11,969",2.53,"14,242","16,051",0.89
경기도 고양시 일산서구 주엽2동(4128756000),2019년05월,"30,169","11,960",2.52,"14,164","16,005",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년06월,"30,090","11,951",2.52,"14,119","15,971",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년07월,"30,044","11,949",2.51,"14,094","15,950",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년08월,"29,926","11,924",2.51,"14,046","15,880",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년09월,"29,812","11,913",2.5,"13,983","15,829",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년10월,"29,707","11,897",2.5,"13,929","15,778",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년11월,"29,703","11,900",2.5,"13,933","15,770",0.88
경기도 고양시 일산서구 주엽2동(4128756000),2019년12월,"29,650","11,894",2.49,"13,891","15,759",0.88
경기도 고양시 일산서구 대화동(4128757000),2017년01월,"33,108","13,781",2.4,"16,042","17,066",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년02월,"33,053","13,767",2.4,"16,004","17,049",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년03월,"33,047","13,790",2.4,"15,984","17,063",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년04월,"32,940","13,745",2.4,"15,949","16,991",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년05월,"32,870","13,742",2.39,"15,907","16,963",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년06월,"32,827","13,800",2.38,"15,878","16,949",0.94
경기도 고양시 일산서구 대화동(4128757000),2017년07월,"32,836","13,829",2.37,"15,842","16,994",0.93
경기도 고양시 일산서구 대화동(4128757000),2017년08월,"32,763","13,807",2.37,"15,793","16,970",0.93
경기도 고양시 일산서구 대화동(4128757000),2017년09월,"32,697","13,793",2.37,"15,755","16,942",0.93
경기도 고양시 일산서구 대화동(4128757000),2017년10월,"32,615","13,793",2.36,"15,733","16,882",0.93
경기도 고양시 일산서구 대화동(4128757000),2017년11월,"32,538","13,787",2.36,"15,687","16,851",0.93
경기도 고양시 일산서구 대화동(4128757000),2017년12월,"32,409","13,792",2.35,"15,621","16,788",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년01월,"32,294","13,780",2.34,"15,555","16,739",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년02월,"32,250","13,809",2.34,"15,536","16,714",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년03월,"32,165","13,820",2.33,"15,504","16,661",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년04월,"32,021","13,777",2.32,"15,434","16,587",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년05월,"31,946","13,754",2.32,"15,417","16,529",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년06월,"31,875","13,747",2.32,"15,381","16,494",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년07월,"31,818","13,769",2.31,"15,353","16,465",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년08월,"31,647","13,732",2.3,"15,270","16,377",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년09월,"31,571","13,700",2.3,"15,233","16,338",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년10월,"31,478","13,716",2.29,"15,185","16,293",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년11월,"31,268","13,645",2.29,"15,102","16,166",0.93
경기도 고양시 일산서구 대화동(4128757000),2018년12월,"31,116","13,603",2.29,"15,042","16,074",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년01월,"31,073","13,608",2.28,"14,995","16,078",0.93
경기도 고양시 일산서구 대화동(4128757000),2019년02월,"31,077","13,643",2.28,"15,011","16,066",0.93
경기도 고양시 일산서구 대화동(4128757000),2019년03월,"32,380","14,140",2.29,"15,663","16,717",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년04월,"33,733","14,661",2.3,"16,344","17,389",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년05월,"34,372","14,945",2.3,"16,681","17,691",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년06월,"34,710","15,086",2.3,"16,846","17,864",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년07월,"34,928","15,200",2.3,"16,923","18,005",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년08월,"34,971","15,216",2.3,"16,919","18,052",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년09월,"34,910","15,210",2.3,"16,888","18,022",0.94
경기도 고양시 일산서구 대화동(4128757000),2019년10월,"34,862","15,228",2.29,"16,836","18,026",0.93
경기도 고양시 일산서구 대화동(4128757000),2019년11월,"34,866","15,271",2.28,"16,825","18,041",0.93
경기도 고양시 일산서구 대화동(4128757000),2019년12월,"34,791","15,290",2.28,"16,782","18,009",0.93
경기도 고양시 일산서구 송포동(4128758000),2017년01월,"17,870","6,089",2.93,"8,913","8,957",1.0
경기도 고양시 일산서구 송포동(4128758000),2017년02월,"17,877","6,107",2.93,"8,913","8,964",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년03월,"17,907","6,128",2.92,"8,928","8,979",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년04월,"17,891","6,128",2.92,"8,914","8,977",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년05월,"17,903","6,142",2.91,"8,921","8,982",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년06월,"17,896","6,164",2.9,"8,918","8,978",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년07월,"17,954","6,187",2.9,"8,938","9,016",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년08월,"17,959","6,186",2.9,"8,942","9,017",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년09월,"17,968","6,197",2.9,"8,941","9,027",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년10월,"18,013","6,211",2.9,"8,955","9,058",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년11월,"18,040","6,208",2.91,"8,969","9,071",0.99
경기도 고양시 일산서구 송포동(4128758000),2017년12월,"18,028","6,222",2.9,"8,960","9,068",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년01월,"18,003","6,220",2.89,"8,951","9,052",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년02월,"17,924","6,196",2.89,"8,919","9,005",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년03월,"17,898","6,194",2.89,"8,906","8,992",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년04월,"17,922","6,215",2.88,"8,916","9,006",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년05월,"17,915","6,223",2.88,"8,913","9,002",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년06월,"17,909","6,227",2.88,"8,909","9,000",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년07월,"17,885","6,227",2.87,"8,885","9,000",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년08월,"17,876","6,237",2.87,"8,885","8,991",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년09월,"17,835","6,233",2.86,"8,872","8,963",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년10월,"17,843","6,244",2.86,"8,878","8,965",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년11월,"17,825","6,240",2.86,"8,867","8,958",0.99
경기도 고양시 일산서구 송포동(4128758000),2018년12월,"17,814","6,234",2.86,"8,863","8,951",0.99
경기도 고양시 일산서구 송포동(4128758000),2019년01월,"17,809","6,235",2.86,"8,863","8,946",0.99
경기도 고양시 일산서구 송포동(4128758000),2019년02월,"17,819","6,249",2.85,"8,862","8,957",0.99
경기도 고양시 일산서구 송포동(4128758000),2019년03월,"17,756","6,236",2.85,"8,809","8,947",0.98
경기도 고양시 일산서구 송포동(4128758000),2019년04월,"18,157","6,437",2.82,"9,006","9,151",0.98
경기도 고양시 일산서구 송포동(4128758000),2019년05월,"18,809","6,762",2.78,"9,310","9,499",0.98
경기도 고양시 일산서구 송포동(4128758000),2019년06월,"19,125","6,907",2.77,"9,454","9,671",0.98
경기도 고양시 일산서구 송포동(4128758000),2019년07월,"20,040","7,337",2.73,"9,898","10,142",0.98
경기도 고양시 일산서구 송포동(4128758000),2019년08월,"20,700","7,649",2.71,"10,220","10,480",0.98
