포스터,행사명,개최기간,주최,분류
https://www.kintex.com/images/img_nothing.jpg,튼튼영어 마스터클럽 세미나,2017.09.13 ~ 2017.09.13,주식회사 튼튼영어  ,회의
https://www.kintex.com/images/img_nothing.jpg,두산로보틱스 주식회사 VIP 미팅,2017.09.13 ~ 2017.09.13,두산로보틱스 주식회사  ,회의
https://www.kintex.com/common/download.jsp?attachno=277716&seq=1,2017 글로벌소재부품산업대전(IMAC 2017),2017.09.13 ~ 2017.09.15,"킨텍스, 경연전람 ",전시회
https://www.kintex.com/common/download.jsp?attachno=276925&seq=1, 2017 글로벌모바일비전(GMV 2017),2017.09.13 ~ 2017.09.15,"산업통산자원부, 미래창조과학부 ",전시회
https://www.kintex.com/images/img_nothing.jpg,2017 국제로봇컨퍼런스,2017.09.13 ~ 2017.09.15,(사)제어로봇시스템학회  ,회의
https://www.kintex.com/common/download.jsp?attachno=294287&seq=1,2017 로보월드,2017.09.13 ~ 2017.09.16,산업통상자원부 ,전시회
https://www.kintex.com/images/img_nothing.jpg,2017 로보월드 부대행사,2017.09.13 ~ 2017.09.16,(사)한국로봇산업협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,교육감과 함께하는 학교장협의회,2017.09.14 ~ 2017.09.14,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,마스타자동차관리 세미나 9월,2017.09.14 ~ 2017.09.14,마스타자동차관리(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,한국건설기계산업협회 세미나,2017.09.14 ~ 2017.09.14,한국건설기계산업협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,로보월드 전시회 - 엑소아틀레트아시아 VIP 미팅,2017.09.14 ~ 2017.09.14,엑소아틀레트아시아  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 청년드림 잡콘서트,2017.09.15 ~ 2017.09.15,고양시청  ,회의
https://www.kintex.com/common/download.jsp?attachno=274945&seq=1,케이샵 2017,2017.09.14 ~ 2017.09.16,(주)킨텍스 ,전시회
https://www.kintex.com/common/download.jsp?attachno=274947&seq=1,2017 엘엠에프 코리아,2017.09.14 ~ 2017.09.16,"(주)킨텍스, 싱엑스 ",전시회
https://www.kintex.com/common/download.jsp?attachno=307334&seq=1,제41회 프랜차이즈산업박람회,2017.09.14 ~ 2017.09.16,"한국프랜차이즈산업협회, 킨텍스 ",전시회
https://www.kintex.com/images/img_nothing.jpg,튼튼영어 교육 세미나,2017.09.15 ~ 2017.09.15,주식회사 튼튼영어  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 국제로봇 컨테스트,2017.09.16 ~ 2017.09.16,(주) 이담트리  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 세계 다트 연맹 WDF 코리아 오픈 ,2017.09.17 ~ 2017.09.17,(주)프로페셔널다트코리아  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 대한민국 정책 컨벤션 & 페스티벌 ,2017.09.16 ~ 2017.09.17,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,리온미술학원 실기시험,2017.09.17 ~ 2017.09.17,리온미술학원  ,회의
https://www.kintex.com/images/img_nothing.jpg,뮤직아트 팬사인회,2017.09.17 ~ 2017.09.17,(주)뮤직아트  ,회의
https://www.kintex.com/images/img_nothing.jpg,KT 참가부스 교육 세미나,2017.09.18 ~ 2017.09.18,제이에스애드컴  ,회의
https://www.kintex.com/images/img_nothing.jpg,공정안전협의회 북부지회 3분기 세미나,2017.09.19 ~ 2017.09.19,수도권공정안전협의회 북부지회  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기지역 고용전략 개발포럼,2017.09.19 ~ 2017.09.19,경기경영자총협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,신한생명 수도3권역 합동 세미나,2017.09.19 ~ 2017.09.19,신한생명보험주식회사  ,회의
https://www.kintex.com/common/download.jsp?attachno=275385&seq=1,2017 대한민국에너지대전,2017.09.19 ~ 2017.09.22,산업통상자원부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=275330&seq=1,한국포장전 2017,2017.09.19 ~ 2017.09.22,월간포장타임즈 ,전시회
https://www.kintex.com/images/img_nothing.jpg,2017 한국에너지대전 부대행사,2017.09.19 ~ 2017.09.22,한국에너지공단  ,회의
https://www.kintex.com/images/img_nothing.jpg,한국환경포장디자인 세미나,2017.09.20 ~ 2017.09.20,사단법인 한국환경포장진흥원  ,회의
https://www.kintex.com/images/img_nothing.jpg,"2017 한국에너지대전 부대행사(추가, GBR)",2017.09.20 ~ 2017.09.21,한국에너지공단  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양시 노사민정소통워크샾,2017.09.21 ~ 2017.09.21,(주)킨텍스  ,회의
https://www.kintex.com/common/download.jsp?attachno=281440&seq=1,제 17회 코베 베이비페어,2017.09.21 ~ 2017.09.24,(주)이상엠앤씨 ,전시회
https://www.kintex.com/images/img_nothing.jpg,중소기업 CEO세무 세미나,2017.09.22 ~ 2017.09.22,피플라이프 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 차세대리더육성멘토링 리더십콘서트,2017.09.23 ~ 2017.09.23,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,예스스터디 경시대회,2017.09.23 ~ 2017.09.23,예스스터디 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,플레이팩토 일산지점 행사,2017.09.23 ~ 2017.09.23,플레이팩토 일산지사  ,회의
https://www.kintex.com/images/img_nothing.jpg,에듀윌 모의고사 필기시험,2017.09.24 ~ 2017.09.24,주식회사 에듀윌  ,회의
https://www.kintex.com/images/img_nothing.jpg,플레이팩토경진대회 은평센터,2017.09.24 ~ 2017.09.24,플레이팩토 은평센터  ,회의
https://www.kintex.com/images/img_nothing.jpg,중소기업 맞춤형 R&D 교육 9월,2017.09.26 ~ 2017.09.27,한국항공대학교 산학협력단  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 한국예탁결제원 면접 컨벤션 ,2017.09.26 ~ 2017.09.28,인크루트 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 인터넷홈쇼핑 지원사업 사업설명회 및 매칭데이,2017.09.27 ~ 2017.09.27,(주)중소기업유통센터  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 뉴스킨 오퍼튜니티 세미나,2017.09.27 ~ 2017.09.27,주식회사 이알플러스  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2017 금속산업대전 사전 설명회,2017.09.27 ~ 2017.09.27,한국전람(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,서울대학교 미술실기고사 ,2017.09.27 ~ 2017.09.29,서울대학교  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,코리아캣클럽 CFA CAT SHOW,2017.09.30 ~ 2017.09.30,두원실업  ,회의
https://www.kintex.com/images/img_nothing.jpg,애터미 원데이 세미나(17년 4분기),2017.09.30 ~ 2017.09.30,애터미 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,토지전문가 신재민 대표의 특별무료 부동산 세미나,2017.10.09 ~ 2017.10.09,유한회사 한국토지자산개발  ,회의
https://www.kintex.com/images/img_nothing.jpg,SISA K Beauty Olympic,2017.10.12 ~ 2017.10.14,대성에이에프  ,회의
https://www.kintex.com/common/download.jsp?attachno=274959&seq=1,제9회 대한민국 뷰티박람회,2017.10.12 ~ 2017.10.15,주식회사 킨텍스 ,전시회
https://www.kintex.com/images/img_nothing.jpg,시작에듀 행사,2017.10.13 ~ 2017.10.13,주식회사 시작에듀  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 애터미 석세스 아카데미,2017.10.13 ~ 2017.10.14,애터미 주식회사  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=317244&seq=1,2017 슈퍼맘페어(엄마들이 만든 따뜻한 마켓),2017.10.13 ~ 2017.10.15,킨텍스 ,전시회
https://www.kintex.com/images/img_nothing.jpg,DIYI KOREA 마스크 팩 제품설명회,2017.10.14 ~ 2017.10.14,디이코리아  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 하반기 공채 삼양사 인적성 시험 ,2017.10.14 ~ 2017.10.14,(주)삼양사  ,회의
https://www.kintex.com/images/img_nothing.jpg,코믹월드 서울 151,2017.10.14 ~ 2017.10.15,에스이테크노(주)  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,시크릿 다이렉트코리아 월드위너스그룹 일일세미나(4분기),2017.10.15 ~ 2017.10.15,정희자  ,회의
https://www.kintex.com/images/img_nothing.jpg,한-중 FTA 원산지관리교육,2017.10.17 ~ 2017.10.17,(사)한국무역협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,EBRD - Business Matching Trip ,2017.10.18 ~ 2017.10.18,인터컴  ,회의
https://www.kintex.com/images/img_nothing.jpg,대한무역투자진흥공사 코아쇼 기간 내부 세미나,2017.10.18 ~ 2017.10.18,대한무역투자진흥공사  ,회의
https://www.kintex.com/common/download.jsp?attachno=294321&seq=1,제14회 한국 자동차산업 전시회,2017.10.18 ~ 2017.10.20,"(재)아인글로벌, 코트라 ",전시회
https://www.kintex.com/common/download.jsp?attachno=294326&seq=1,2017 카페&베이커리페어,2017.10.18 ~ 2017.10.21,주식회사 미래전람 ,전시회
https://www.kintex.com/common/download.jsp?attachno=294324&seq=1,2017 호텔쇼,2017.10.18 ~ 2017.10.21,"(주)미래전람, 월간호텔&레스토랑 ",전시회
https://www.kintex.com/images/img_nothing.jpg,2017 호텔쇼,2017.10.18 ~ 2017.10.21,주식회사 미래전람  ,전시회
https://www.kintex.com/images/img_nothing.jpg,아인글로벌 전시회부대행사,2017.10.19 ~ 2017.10.19,(재)아인글로벌  ,회의
https://www.kintex.com/images/img_nothing.jpg,농림축산검역본부 교육,2017.10.20 ~ 2017.10.20,농림축산검역본부  ,회의
https://www.kintex.com/images/img_nothing.jpg,리브 퓨어 코리아 컨벤션,2017.10.20 ~ 2017.10.21,주식회사 리브퓨어코리아  ,회의
https://www.kintex.com/common/download.jsp?attachno=300102&seq=1, 파이널판타지14 팬페스티벌 서울,2017.10.21 ~ 2017.10.21,(주)엠스톰   ,이벤트
https://www.kintex.com/images/img_nothing.jpg,월드패밀리잉글리쉬 코리아 10월 행사,2017.10.21 ~ 2017.10.21,월드패밀리잉글리쉬코리아주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,웅진씽크빅 수학경시대회,2017.10.21 ~ 2017.10.21,(주) 웅진씽크빅  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기북서부 FTA 활용센터 세미나,2017.10.23 ~ 2017.10.23,사단법인 경기중소기업연합회  ,회의
https://www.kintex.com/images/img_nothing.jpg,키엔스코리아 전시회 사전교육,2017.10.23 ~ 2017.10.23,키엔스코리아(주)  ,"<td>
271

						</td>"
https://www.kintex.com/images/img_nothing.jpg,10월 원부동산개발자문상담소 세미나,2017.10.24 ~ 2017.10.24,(주)원부동산개발자문상담소  ,회의
https://www.kintex.com/images/img_nothing.jpg,신한생명 합동세미나,2017.10.24 ~ 2017.10.24,신한생명보험주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017년도 국가공무원 5급(행정) 공채 면접시험 시행계획,2017.10.24 ~ 2017.10.24,인사혁신처  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2017 금속산업대전 부대행사,2017.10.24 ~ 2017.10.25,한국전람(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 한국기계전 부대행사,2017.10.24 ~ 2017.10.26,한국기계산업진흥회  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 한국기계전 부대행사(추가) - 국내 주요 수요기업 초청 구매상담회,2017.10.24 ~ 2017.10.26,한국기계산업진흥회  ,회의
https://www.kintex.com/common/download.jsp?attachno=275146&seq=1,2017 한국기계전,2017.10.24 ~ 2017.10.27,한국기계산업진흥회 ,전시회
https://www.kintex.com/common/download.jsp?attachno=294375&seq=1,2017 서울국제공구전,2017.10.24 ~ 2017.10.27,한국공구공업협동조합 ,전시회
https://www.kintex.com/common/download.jsp?attachno=275350&seq=1,금속산업대전 2017,2017.10.24 ~ 2017.10.27,한국전람(주) ,전시회
https://www.kintex.com/images/img_nothing.jpg,경기북서부 FTA 활용센터 세미나,2017.10.25 ~ 2017.10.25,사단법인 경기중소기업연합회  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 공구협동조합 부대행사,2017.10.25 ~ 2017.10.25,한국공구공업협동조합  ,회의
https://www.kintex.com/common/download.jsp?attachno=299686&seq=1,제54회 전국도서관대회,2017.10.25 ~ 2017.10.26,(사)한국도서관협회  ,전시회
https://www.kintex.com/images/img_nothing.jpg,제54회 전국도서관대회(2017년)  ,2017.10.25 ~ 2017.10.26,(사단) 한국도서관협회  ,회의
https://www.kintex.com/images/img_nothing.jpg,이티플랫 학부모 교육 세미나,2017.10.26 ~ 2017.10.26,주식회사 이티플랫  ,회의
https://www.kintex.com/images/img_nothing.jpg,윤선생영어교실 교육 세미나,2017.10.26 ~ 2017.10.26,(주)이이씨엘리트  ,"<td>
271

						</td>"
https://www.kintex.com/images/img_nothing.jpg,글로벌 기술포럼 및 상담회,2017.10.26 ~ 2017.10.26,중소기업진흥공단  ,회의
https://www.kintex.com/images/img_nothing.jpg,대구기계부품연구원 기술협의 ,2017.10.26 ~ 2017.10.26,(재) 대구기계부품연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,킨텍스 C4 부지 매각을 위한 사업계획 제안서 평가 (대기실),2017.10.26 ~ 2017.10.26,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,대구기계부품연구원 세미나,2017.10.26 ~ 2017.10.26,(재) 대구기계부품연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기북서부 FTA 활용센터 세미나,2017.10.27 ~ 2017.10.27,사단법인 경기중소기업연합회  ,회의
https://www.kintex.com/images/img_nothing.jpg,올림피아드 교육 강사 세미나,2017.10.27 ~ 2017.10.27,(주) 올림피아드교육넷  ,회의
https://www.kintex.com/images/img_nothing.jpg,Martin Luther Reformation 500th Anniversary International Convention 2017,2017.10.27 ~ 2017.10.30,재단법인 기독교한국루터회총회유지재단  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 에이필드 컨벤션,2017.10.28 ~ 2017.10.28,STONE 303(APYLD 대행사)  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=319914&seq=1,2017 이승철 콘서트 [COME BACK] - 일산,2017.10.28 ~ 2017.10.28,"(주)제이제이팩토리, (주)배로메이드, (주)킹앤아이컴퍼니   ",이벤트
https://www.kintex.com/images/img_nothing.jpg,덕이동지역주택조합 총회의,2017.10.29 ~ 2017.10.29,덕이동지역주택조합  ,회의
https://www.kintex.com/images/img_nothing.jpg,CAT SHOW,2017.10.29 ~ 2017.10.29,루나레이크  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도교육청 교장 세미나,2017.10.30 ~ 2017.11.07,경기도교육청  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 매터니티스쿨 10월,2017.10.31 ~ 2017.10.31,중앙씨앤씨  ,회의
https://www.kintex.com/images/img_nothing.jpg,동부화재 세미나,2017.10.31 ~ 2017.10.31,동부화재해상보험(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,장애인기업 종합지원센터 세미나,2017.11.01 ~ 2017.11.01,(재) 장애인기업종합지원센터  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 청년구직지원금 오리엔테이션,2017.11.01 ~ 2017.11.01,재단법인 경기도일자리재단  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017 소상공인 경진대회,2017.11.01 ~ 2017.11.02,소상공인연합회  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2017 대한민국 소상공인대회 및 기능경진대회 부대행사,2017.11.01 ~ 2017.11.02,소상공인연합회  ,회의
https://www.kintex.com/images/img_nothing.jpg,2017년 한국미생물학회연합 국제학술대회,2017.11.02 ~ 2017.11.03,한국균학회  ,회의
https://www.kintex.com/common/download.jsp?attachno=292336&seq=1,2017 대한민국우수상품전,2017.11.01 ~ 2017.11.04,"경기도, 전국중소기업지원센터협의회 ",전시회
https://www.kintex.com/images/img_nothing.jpg,2017 G-FAIR 부대행사,2017.11.01 ~ 2017.11.04,경기도경제과학진흥원  ,회의
https://www.kintex.com/images/img_nothing.jpg,마스타자동차관리 세미나 11월,2017.11.02 ~ 2017.11.02,마스타자동차관리(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,림컨설팅 M&A관련 설명회,2017.11.02 ~ 2017.11.02,림컨설팅  ,"<td>
271

						</td>"
https://www.kintex.com/images/img_nothing.jpg,경기도경제단체협의회장 및 GBC 소장 간담회,2017.11.02 ~ 2017.11.02,경기도경제과학진흥원  ,회의
https://www.kintex.com/common/download.jsp?attachno=307304&seq=1,2017 진로직업체험박람회,2017.11.02 ~ 2017.11.04,"한국전문대학교육협의회, 경기도교육청 ",전시회
https://www.kintex.com/images/img_nothing.jpg,2017 수술간호사회 정기학술대회,2017.11.03 ~ 2017.11.04,병원수술간호사회  ,회의
https://www.kintex.com/common/download.jsp?attachno=291918&seq=1,국제주방&욕실박람회,2017.11.02 ~ 2017.11.05,"TV조선, 더페어스 ",전시회
